,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count,DOM_labels
2998,375555,864691136951650527,[217744 252864  18308],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,74.0,1422.0,59.0,1271.0,1
3000,304975,864691136134759307,[187680 221552  21218],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,60.0,1534.0,48.0,1398.0,1
3045,201940,864691135579152836,[144384 225008  26677],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,213.0,1076.0,185.0,955.0,1
3054,408245,864691135571352306,[236448 251392  23692],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,255.0,1416.0,213.0,1219.0,1
3059,407268,864691135491618655,[236208 246176  17427],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,144.0,1316.0,120.0,1217.0,1
3062,465989,864691135322996892,[272240 214816  19201],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,48.0,1720.0,35.0,1540.0,1
3064,132634,864691136008437420,[105696 248464  18598],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,123.0,1007.0,113.0,906.0,1
3068,532760,864691135065023556,[307904 222992  21560],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,65.0,2102.0,54.0,1887.0,1
3069,311518,864691135571380261,[182704 258848  22563],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,95.0,1415.0,81.0,1193.0,1
3072,727301,864691135194787114,[388224 242960  25474],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,51.0,757.0,33.0,674.0,1
3073,670634,864691136123789606,[361856 220224  16380],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,68.0,1402.0,51.0,1259.0,1
3074,404019,864691135841242851,[235184 219776  23329],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,23.0,2533.0,16.0,2245.0,1
3078,236146,864691136436376478,[160720 241248  18449],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,23.0,1849.0,17.0,1689.0,1
3086,406043,864691135505206002,[229360 229712  22683],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,171.0,2059.0,156.0,1872.0,1
3129,306516,864691136601919953,[187792 238752  18924],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,32.0,2104.0,25.0,1932.0,1
3132,568523,864691135340993221,[311856 249232  25287],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,130.0,1819.0,98.0,1628.0,1
3133,302311,864691135541955524,[188528 204576  16718],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,122.0,2260.0,100.0,1997.0,1
3154,403330,864691135865606789,[233520 219632  19344],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,186.0,3209.0,150.0,2874.0,1
3155,372544,864691137196893761,[221952 213712  25510],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,14.0,2106.0,8.0,1845.0,1
3157,205113,864691135467530124,[133616 247648  20618],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,564.0,2355.0,490.0,2041.0,1
3159,466513,864691136915531374,[277312 219728  23288],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,143.0,1651.0,123.0,1487.0,1
3160,339214,864691136143346228,[204800 221008  17478],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,95.0,2584.0,77.0,2274.0,1
3163,238171,864691135423052018,[159504 242480  18764],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,36.0,2159.0,27.0,1983.0,1
3167,620988,864691136056352984,[347136 214880  15945],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,39.0,2983.0,21.0,2438.0,1
3169,233819,864691135340964037,[157728 216848  16626],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,83.0,3148.0,69.0,2761.0,1
3171,266467,864691136134448267,[179088 205280  17682],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,92.0,2814.0,66.0,2484.0,1
3172,306327,864691135865505413,[194208 226128  17423],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,143.0,2396.0,114.0,2208.0,1
3174,341118,864691135771677515,[204560 234032  16639],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,23.0,1430.0,12.0,1320.0,1
3177,626329,864691135759673789,[351152 249616  25578],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,215.0,1917.0,150.0,1681.0,1
3183,567739,864691135975133642,[327120 241872  18878],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,191.0,2996.0,146.0,2747.0,1
3185,564752,864691134988476794,[314848 215584  23726],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,47.0,2123.0,41.0,1912.0,1
3191,595319,864691136007478691,[336880 239232  26345],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,138.0,1829.0,103.0,1615.0,1
3204,86474,864691136989981845,[ 94736 255184  17654],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,166.0,708.0,139.0,614.0,1
3206,309171,864691135616127081,[193296 242464  22538],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,38.0,2106.0,27.0,1905.0,1
3212,433603,864691135568928646,[250464 214096  16570],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,31.0,2324.0,21.0,2081.0,1
3214,371708,864691135781057104,[229136 212336  18449],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,213.0,3284.0,164.0,2882.0,1
3219,434788,864691135491245151,[257600 222640  25558],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,18.0,2233.0,11.0,1977.0,1
3230,204720,864691135373377480,[137168 243760  18587],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,187.0,2462.0,164.0,2213.0,1
3233,126029,864691135463483205,[ 99424 224832  15949],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,8.0,620.0,5.0,566.0,1
3234,274252,864691135571396389,[176432 255328  25685],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,63.0,1875.0,42.0,1638.0,1
3235,236967,864691136333748915,[159584 234304  24494],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,23.0,2521.0,11.0,2230.0,1
3237,309481,864691135994804394,[186000 250032  24514],2022-06-09 14:30:32.002707,L6,excitatory,BC,550.0,2426.0,445.0,1735.0,1
3238,673135,864691135939830273,[366800 216912  24871],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,50.0,2868.0,29.0,2587.0,1
3251,172322,864691135542795716,[129808 245360  22547],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,103.0,2035.0,82.0,1748.0,1
3265,87478,864691135012352246,[ 87856 249648  19910],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,8.0,310.0,5.0,276.0,1
3268,593569,864691135994539946,[328640 214256  26818],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,19.0,848.0,16.0,764.0,1
3273,621517,864691135686908128,[355200 213632  19484],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,28.0,2327.0,22.0,2147.0,1
3276,404696,864691135991489473,[232736 228144  16310],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,29.0,1944.0,21.0,1770.0,1
3284,276428,864691135658312834,[179056 261968  23714],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,535.0,3697.0,404.0,3110.0,1
3285,129272,864691135581597037,[101056 241136  17404],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,36.0,676.0,31.0,604.0,1
3286,500895,864691135341068741,[280944 226800  21025],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,32.0,1636.0,25.0,1507.0,1
3288,129869,864691136388250999,[100080 236576  21539],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,15.0,715.0,14.0,664.0,1
3292,270352,864691135740257899,[165760 240048  15496],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,17.0,453.0,14.0,412.0,1
3299,566505,864691136311749693,[317072 235312  24586],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,33.0,1841.0,23.0,1694.0,1
3313,205889,864691136209404348,[141200 252720  26138],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,35.0,1227.0,28.0,977.0,1
3317,676001,864691135777143229,[365888 238384  24448],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,155.0,4381.0,108.0,3878.0,1
3330,501245,864691136378771925,[290800 236720  22803],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,53.0,1317.0,44.0,1221.0,1
3333,470669,864691136023783481,[270928 254672  23403],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,499.0,2019.0,418.0,1754.0,1
3339,535048,864691135367478521,[302096 232720  26119],2022-06-09 14:30:32.002707,L6,inhibitory,BC,1489.0,8089.0,1082.0,6506.0,1
3340,562925,864691136118442008,[318032 203424  23307],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,117.0,2600.0,87.0,2365.0,1
3341,564356,864691135909754537,[319824 222160  21064],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,31.0,1305.0,28.0,1210.0,1
3361,236657,864691135991486657,[150032 230400  22189],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,44.0,1911.0,32.0,1708.0,1
3375,533089,864691135382910187,[303536 222832  23781],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,88.0,1692.0,69.0,1501.0,1
3388,619968,864691136576076450,[357664 208336  22080],2022-06-09 14:30:32.002707,L6,inhibitory,MC,119.0,3826.0,101.0,3325.0,1
3397,403746,864691135617743503,[241088 213856  20977],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,193.0,2880.0,171.0,2499.0,1
3406,673318,864691135807321117,[372640 216576  26332],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,393.0,1189.0,321.0,1049.0,1
3413,403684,864691136031685563,[236512 219952  21037],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,984.0,1926.0,820.0,1788.0,1
3419,270551,864691135359234136,[168880 229552  15786],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,54.0,1520.0,42.0,1396.0,1
3422,126081,864691135718483761,[110096 218960  15789],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,149.0,1254.0,131.0,1096.0,1
3425,402702,864691137196878145,[241408 209360  15433],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,17.0,1069.0,13.0,967.0,1
3426,470233,864691136601564113,[271952 244064  19731],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,38.0,1873.0,33.0,1738.0,1
3427,622532,864691135678838002,[357648 219968  26175],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,24.0,1750.0,11.0,1562.0,1
3428,205586,864691135564891671,[136448 241936  23587],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,15.0,1366.0,10.0,1238.0,1
3429,468891,864691135700226171,[272304 239472  25460],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,70.0,2150.0,56.0,1916.0,1
3431,621019,864691136031693243,[351968 214976  15840],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,55.0,1400.0,33.0,1273.0,1
3433,344598,864691136842749038,[206976 245872  24538],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,19.0,2562.0,10.0,2222.0,1
3434,499334,864691135864258430,[288432 223328  22593],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,54.0,3397.0,39.0,2980.0,1
3435,132988,864691135855651118,[113488 253712  19580],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,40.0,889.0,33.0,785.0,1
3436,238461,864691135570725613,[148352 252160  20324],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,217.0,1283.0,187.0,1173.0,1
3440,204441,864691135593530923,[137744 257040  17008],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,209.0,1251.0,186.0,1113.0,1
3444,205335,864691135850415559,[134512 244784  21874],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,61.0,1473.0,53.0,1365.0,1
3445,438288,864691135748560425,[245872 247552  22162],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,310.0,1816.0,263.0,1650.0,1
3446,169767,864691136328914154,[123488 228432  22003],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,68.0,1285.0,59.0,1143.0,1
3448,406423,864691135210071488,[241680 240608  25030],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,224.0,2582.0,195.0,2147.0,1
3449,169965,864691135945477412,[125232 233472  23564],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,77.0,2395.0,52.0,2043.0,1
3452,711676,864691135679588594,[380432 205728  22657],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,116.0,2774.0,93.0,2454.0,1
3455,240605,864691136008759468,[152480 258864  20608],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,77.0,1603.0,59.0,1442.0,1
3457,341263,864691135502014901,[197760 231456  17721],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,98.0,2694.0,82.0,2443.0,1
3464,531659,864691136143387700,[297056 216192  15199],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,36.0,2317.0,21.0,1995.0,1
3466,87922,864691135855666478,[ 94432 256720  21423],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,22.0,299.0,21.0,266.0,1
3467,371659,864691135851026887,[219888 219440  18562],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,138.0,2611.0,113.0,2268.0,1
3468,564881,864691136010932387,[322288 224128  24746],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,17.0,1558.0,9.0,1430.0,1
3472,499423,864691135570690029,[284560 221616  23113],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,1120.0,2203.0,931.0,1969.0,1
3478,238695,864691135571274533,[163456 255200  21089],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,577.0,1974.0,470.0,1773.0,1
3487,172618,864691135474620736,[121744 252176  24268],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,426.0,1513.0,346.0,1311.0,1
3490,235876,864691135865002460,[158496 234544  17043],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,57.0,1792.0,49.0,1625.0,1
3494,594672,864691135968921701,[328032 236512  22233],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,126.0,1733.0,108.0,1627.0,1
3498,276170,864691135758645838,[165952 260592  22748],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,94.0,765.0,76.0,669.0,1
3508,768169,864691135538487410,[396992 243056  23147],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,33.0,665.0,26.0,594.0,1
3511,201702,864691135348244439,[141040 224992  24894],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,92.0,2566.0,76.0,2217.0,1
3513,135911,864691136107476355,[101648 258400  18342],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,44.0,828.0,36.0,743.0,1
3514,273536,864691136273613069,[167616 248096  20937],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,129.0,1535.0,120.0,1391.0,1
3516,203365,864691135385684821,[142560 227584  22021],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,100.0,2766.0,81.0,2326.0,1
3527,535962,864691135785290692,[304704 242064  18299],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,85.0,1950.0,56.0,1785.0,1
3528,168931,864691135683597042,[124800 226784  17642],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,600.0,2152.0,493.0,1867.0,1
3530,371723,864691135937399605,[213792 217248  18894],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,79.0,2733.0,67.0,2460.0,1
3536,596965,864691136236672271,[342688 243216  23991],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,435.0,3114.0,355.0,2805.0,1
3546,171082,864691135012443894,[115760 245568  16876],2022-06-09 14:30:32.002707,L6,inhibitory,BC,218.0,3948.0,160.0,3426.0,1
3551,201319,864691135403771374,[137024 215776  21174],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,6.0,826.0,5.0,716.0,1
3559,344272,864691135560483809,[209584 245360  21855],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,80.0,1430.0,64.0,1307.0,1
3560,166280,864691135782422835,[115408 219328  16362],2022-06-09 14:30:32.002707,L6,inhibitory,5P-NP,36.0,544.0,30.0,449.0,1
3608,132909,864691135939374593,[106560 247824  19620],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,52.0,1082.0,38.0,975.0,1
3622,200442,864691136618397325,[131680 220928  15873],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,33.0,1874.0,20.0,1675.0,1
3696,439072,864691136913615982,[258064 242848  26703],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,29.0,1311.0,18.0,1184.0,1
3743,468680,864691135657794178,[272608 237888  23786],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,142.0,1926.0,109.0,1769.0,1
3747,621084,864691135888493961,[347424 220784  17053],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,38.0,2443.0,22.0,2255.0,1
3752,81261,864691136618472589,[ 95392 218352  17064],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,135.0,776.0,118.0,675.0,1
3754,501552,864691135584679922,[286512 239424  25438],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,21.0,2505.0,11.0,2183.0,1
3760,231991,864691135212708480,[155408 206672  17818],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,34.0,2178.0,24.0,1852.0,1
3765,239055,864691135494088132,[163104 246176  23814],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,195.0,2809.0,167.0,2464.0,1
3778,308736,864691135278197921,[194960 256288  20186],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,213.0,1298.0,188.0,1167.0,1
3828,431605,864691135354894287,[260400 200480  16425],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,13.0,1222.0,11.0,1049.0,1
3833,722434,864691135772075515,[386560 228880  25354],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,322.0,1278.0,272.0,1108.0,1
3842,562196,864691135194425130,[320576 208608  17386],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,103.0,2968.0,78.0,2663.0,1
3847,128942,864691135337752294,[100976 230800  15803],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,6.0,609.0,3.0,556.0,1
3849,532828,864691136565846434,[296816 216944  21938],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,155.0,1925.0,143.0,1730.0,1
3862,536755,864691135864716508,[295472 247440  24370],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,88.0,2791.0,73.0,2504.0,1
3878,130123,864691136618396557,[109472 225664  22010],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,118.0,102.0,100.0,90.0,1
3893,592988,864691135707963540,[341872 217840  22335],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,370.0,4134.0,293.0,3567.0,1
3899,468546,864691136118431512,[263072 240880  23088],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,801.0,898.0,677.0,812.0,1
3905,434579,864691135737490289,[249248 222960  23768],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,415.0,1661.0,338.0,1491.0,1
3910,595318,864691136136647037,[336528 230768  26155],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,71.0,1989.0,55.0,1832.0,1
3924,344193,864691136050831859,[211504 243888  21314],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,158.0,1594.0,129.0,1457.0,1
3925,501227,864691135382854106,[286640 231360  22794],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,317.0,2227.0,267.0,2010.0,1
3942,434867,864691136872457326,[259456 212656  26231],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,73.0,2960.0,59.0,2505.0,1
3967,468498,864691135213093432,[272240 227216  22529],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,47.0,2019.0,42.0,1817.0,1
3984,203537,864691135454407018,[131808 227744  23656],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,123.0,2686.0,103.0,2323.0,1
3998,434029,864691136311872573,[255808 211120  19121],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,115.0,2936.0,93.0,2574.0,1
4012,564757,864691135739885972,[316656 210240  23606],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,56.0,1837.0,47.0,1664.0,1
4021,269672,864691136812242035,[167728 225104  23701],2022-06-09 14:30:32.002707,L6,inhibitory,5P-NP,201.0,590.0,170.0,521.0,1
4056,169778,864691135799901538,[125952 229616  22464],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,246.0,3225.0,215.0,2820.0,1
4074,342149,864691136723546621,[204256 240464  22206],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,219.0,1626.0,186.0,1464.0,1
4078,530389,864691135501854557,[301248 206960  17407],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,26.0,2091.0,24.0,1901.0,1
4082,436153,864691135117800925,[257024 235504  21271],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,388.0,2394.0,342.0,2182.0,1
4102,435956,864691135194534186,[260480 240448  19820],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,73.0,2080.0,60.0,1924.0,1
4103,589997,864691135474628672,[340464 207856  15590],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,19.0,1240.0,11.0,1130.0,1
4131,304003,864691135866374422,[180160 223152  15957],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,55.0,1011.0,48.0,914.0,1
4164,621111,864691135212625280,[351584 223152  17019],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,75.0,2393.0,55.0,2089.0,1
4215,470327,864691135210374080,[269264 246608  20637],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,148.0,2017.0,126.0,1845.0,1
4249,593147,864691136551049890,[331968 224096  23789],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,18.0,1763.0,14.0,1634.0,1
4259,237730,864691135636938180,[150160 253536  16790],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,132.0,1043.0,92.0,941.0,1
4260,499645,864691135651548100,[289280 221616  24488],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,30.0,2260.0,23.0,2029.0,1
4267,172321,864691135945516580,[129936 245072  22130],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,149.0,1173.0,134.0,1049.0,1
4271,592304,864691136143389236,[335168 224400  17812],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,229.0,2971.0,183.0,2428.0,1
4283,306841,864691135618100623,[192608 233968  20338],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,72.0,1751.0,57.0,1597.0,1
4285,678782,864691135772036285,[372656 247328  23161],2022-06-09 14:30:32.002707,L6,excitatory,5P-NP,325.0,1204.0,262.0,1044.0,1
4290,499534,864691136390431871,[286416 209520  23450],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,45.0,2150.0,30.0,1879.0,1
4293,270084,864691135212703616,[171904 210304  26804],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,429.0,1670.0,378.0,1436.0,1
4294,270672,864691135700231291,[168704 227952  16954],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,29.0,2563.0,18.0,2292.0,1
4311,623723,864691135272610065,[353104 236752  20597],2022-06-09 14:30:32.002707,L6,inhibitory,BC,289.0,8153.0,224.0,7169.0,1
4315,403063,864691135593559083,[243760 209456  17179],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,155.0,2359.0,134.0,2169.0,1
4316,271518,864691136134678667,[168464 226192  21121],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,203.0,2436.0,120.0,2216.0,1
4323,470996,864691136286555075,[271616 250080  25358],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,117.0,1754.0,95.0,1586.0,1
4376,268323,864691136594486946,[175328 213824  16359],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,128.0,2053.0,94.0,1803.0,1
4392,679253,864691135762942141,[367152 243152  25899],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,47.0,1460.0,30.0,1277.0,1
4395,374453,864691136090909620,[219088 231488  24484],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,363.0,2352.0,328.0,2021.0,1
4398,273940,864691135497607955,[175408 249536  22759],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,79.0,1035.0,74.0,938.0,1
4423,711810,864691135753174461,[384464 201824  23757],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,46.0,1359.0,39.0,1171.0,1
4441,126186,864691136175023366,[103616 213984  16964],2022-06-09 14:30:32.002707,L6,excitatory,5P-IT,179.0,811.0,158.0,691.0,1
4464,406145,864691136577829396,[229936 231168  23552],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,912.0,2814.0,798.0,2430.0,1
4467,669804,864691136011348387,[360416 205520  24405],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,16.0,1957.0,10.0,1784.0,1
4470,307506,864691135974439023,[194880 240832  26025],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,105.0,1587.0,89.0,1450.0,1
4475,172758,864691136487322130,[125024 253168  25547],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,114.0,699.0,98.0,608.0,1
4483,588387,864691135759427773,[343168 190672  15916],2022-06-09 14:30:32.002707,L6,inhibitory,MC,10.0,2229.0,4.0,1981.0,1
4492,371721,864691136194604776,[213648 220448  18828],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,82.0,2747.0,69.0,2392.0,1
4497,307265,864691136617125851,[181856 239264  24758],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,456.0,2164.0,378.0,1900.0,1
4501,271385,864691135776951648,[167056 240720  20864],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,56.0,1460.0,39.0,1324.0,1
4513,169459,864691135875960915,[126576 241808  19647],2022-06-09 14:30:32.002707,L6,inhibitory,BC,2046.0,9817.0,1282.0,7965.0,1
4530,623808,864691136944889823,[347632 236192  21436],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,29.0,1282.0,12.0,1191.0,1
4544,171989,864691135782412595,[116304 253184  20713],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,458.0,2136.0,407.0,1832.0,1
4573,344214,864691135445683090,[198688 247696  21880],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,22.0,1011.0,15.0,943.0,1
4588,438103,864691136134827659,[250768 252448  20676],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,154.0,1737.0,126.0,1614.0,1
4606,203984,864691135618174863,[144144 232336  26653],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,254.0,1234.0,196.0,1023.0,1
4623,404140,864691136310102618,[241616 224272  23666],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,231.0,1997.0,204.0,1802.0,1
4637,676210,864691136923142628,[368448 239344  25786],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,310.0,1849.0,255.0,1457.0,1
4664,376872,864691136388935952,[227888 253792  26148],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,232.0,2254.0,186.0,1995.0,1
4685,564830,864691136544540066,[312448 216656  24388],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,17.0,2197.0,9.0,1986.0,1
4717,172298,864691135194773034,[126384 248896  21945],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,229.0,1844.0,198.0,1634.0,1
4727,595210,864691135975848259,[338624 227488  25033],2022-06-09 14:30:32.002707,L6,excitatory,6P-IT,13.0,1616.0,11.0,1492.0,1
4731,44677,864691136723301117,[ 78208 227200  21336],2022-06-09 14:30:32.002707,L6,excitatory,6P-CT,3.0,319.0,3.0,288.0,1
4769,464036,864691135850461639,[268432 208464  22530],2022-06-09 14:30:32.002707,L6,excitatory,5P-PT,351.0,2867.0,284.0,2564.0,1
